9.47874,9.47878,9.4788,9.4788,9.47881,9.4788,9.47879,9.47882,9.4788,9.47879,9.47883,9.47877,9.47876,9.47877,9.47876,9.47878,
9.47874,9.47878,9.4788,9.4788,9.47881,9.4788,9.47879,9.47882,9.4788,9.47879,9.47883,9.47877,9.47876,9.47877,9.47876,9.47878,
9.47874,9.47878,9.4788,9.4788,9.47881,9.4788,9.47879,9.47882,9.4788,9.47879,9.47883,9.47877,9.47876,9.47877,9.47876,9.47878,
9.47874,9.47878,9.4788,9.4788,9.47881,9.4788,9.47879,9.47882,9.4788,9.47879,9.47883,9.47877,9.47876,9.47877,9.47876,9.47878,
9.47874,9.47878,9.4788,9.4788,9.47881,9.4788,9.47879,9.47882,9.4788,9.47879,9.47883,9.47877,9.47876,9.47877,9.47876,9.47878,
9.47874,9.47878,9.4788,9.4788,9.47881,9.4788,9.47879,9.47882,9.4788,9.47879,9.47883,9.47877,9.47876,9.47877,9.47876,9.47878,
9.67066,9.6707,9.67072,9.67072,9.67073,9.67072,9.67071,9.67074,9.67072,9.67071,9.67075,9.67069,9.67068,9.67069,9.67068,9.6707,
9.64667,9.64671,9.64673,9.64673,9.64674,9.64673,9.64672,9.64675,9.64673,9.64672,9.64676,9.6467,9.64669,9.6467,9.64669,9.64671,
9.62801,9.62805,9.62807,9.62807,9.62808,9.62807,9.62806,9.62809,9.62807,9.62806,9.6281,9.62804,9.62803,9.62804,9.62803,9.62805,
9.59815,9.5982,9.59821,9.59822,9.59822,9.59821,9.59821,9.59824,9.59821,9.5982,9.59824,9.59818,9.59818,9.59819,9.59818,9.5982,
